,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,CX,CY,CS,USER
2573,745627,12253.06738,4889787747980,1276.4031999999997,694.79808,12252.95215,0.11523,7205,1,0.7690100000000001,0.74048,1,0.69495,0.55384,1,0.73198,0.6471600000000001,1,0.34565,0.65451,31.008570000000002,1.0,1,0.74743,0.75339,28.581229999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00705,1,0.04145,-0.02557,0.57296,0.00634,1,0.49896,0.4963,0,0
2574,745628,12253.08398,4889787912138,1288.4096,696.94848,12252.95215,0.13184,7205,1,0.91291,0.7498100000000001,1,0.75017,0.59036,1,0.83154,0.67009,1,0.34592,0.6548,30.938979999999997,1.0,1,0.7478100000000001,0.75368,28.54225,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00704,1,0.04145,-0.02557,0.57296,0.0063100000000000005,1,0.49896,0.4963,0,0
2575,745629,12253.09961,4889788076574,1295.1808,702.1606400000001,12252.95215,0.14745999999999998,7205,1,0.8665299999999999,0.7898,1,0.75258,0.61855,1,0.8095600000000001,0.70417,1,0.34605,0.65486,31.278679999999998,1.0,1,0.74795,0.75369,28.630670000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00707,1,0.04145,-0.02557,0.57296,0.00636,1,0.49896,0.4963,0,0
2576,745630,12253.11621,4889788242100,1300.7359999999999,706.4307200000001,12252.95215,0.16405999999999998,7205,1,0.8665299999999999,0.7898,1,0.75258,0.61855,1,0.8095600000000001,0.70417,1,0.34644,0.65484,31.360329999999998,1.0,1,0.74803,0.75367,28.651609999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007,1,0.04145,-0.02557,0.57296,0.006370000000000001,1,0.49896,0.4963,0,0
2577,745631,12253.13281,4889788405360,1288.7424,699.8156799999999,12252.95215,0.18066,7205,1,0.64043,0.51499,1,0.66699,0.65509,1,0.65371,0.58504,1,0.34695,0.65468,31.10667,1.0,1,0.74822,0.7535,28.519479999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00704,1,0.04145,-0.02557,0.57296,0.006370000000000001,1,0.49896,0.4963,0,0
2578,745632,12253.14941,4889788569678,1300.6208000000001,706.912,12252.95215,0.19727,7205,1,1.05131,0.8667100000000001,1,0.70372,0.62562,1,0.8775200000000001,0.74617,1,0.34702,0.65445,31.37707,1.0,1,0.74861,0.75327,28.711140000000004,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00701,1,0.04145,-0.02557,0.57296,0.006409999999999999,1,0.49896,0.4963,0,0
2579,745633,12253.16602,4889788733655,1310.8096,712.99456,12252.95215,0.21386999999999998,7205,1,1.05131,0.8667100000000001,1,0.70372,0.62562,1,0.8775200000000001,0.74617,1,0.34714,0.65392,31.53909,1.0,1,0.7488199999999999,0.7532399999999999,28.468429999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00703,1,0.04145,-0.02557,0.57296,0.006409999999999999,1,0.49896,0.4963,0,0
2580,745634,12253.18262,4889788899121,1332.288,731.54944,12252.95215,0.21386999999999998,7205,0,0.77941,0.69267,1,0.75908,0.61306,1,0.76925,0.65287,1,0.34764,0.65332,31.663590000000003,1.0,1,0.7492800000000001,0.75316,28.64605,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00701,1,0.04145,-0.02557,0.57296,0.006379999999999999,1,0.49896,0.4963,0,0
2581,745635,12253.19824,4889789062938,1272.2176,701.49504,12252.95215,0.21386999999999998,7205,0,0.67865,0.5895699999999999,1,0.71534,0.6671699999999999,1,0.697,0.62837,1,0.34796,0.65346,31.553109999999997,1.0,1,0.74947,0.7530100000000001,28.376790000000003,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0069900000000000006,1,0.04145,-0.02557,0.57296,0.00646,1,0.49896,0.4963,0,0
2582,745636,12253.21484,4889789228002,1252.1984,691.48032,12252.95215,0.21386999999999998,7205,0,0.67865,0.5895699999999999,1,0.71534,0.6671699999999999,1,0.697,0.62837,1,0.34803,0.65383,31.007740000000002,1.0,1,0.74943,0.7527,28.36565,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00707,1,0.04145,-0.02557,0.57296,0.00648,1,0.49896,0.4963,0,0
2583,745637,12253.23145,4889789392441,1169.8304,618.1516799999999,12252.95215,0.21386999999999998,7205,0,0.5061,0.40519,1,0.6895100000000001,0.53928,1,0.5978,0.47223000000000004,1,0.34845,0.6532,31.45794,1.0,1,0.7499,0.75246,28.35489,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00704,1,0.04145,-0.02557,0.57296,0.006520000000000001,1,0.49896,0.4963,0,0
2584,745638,12253.24805,4889789555757,1281.1648,657.00224,12252.95215,0.21386999999999998,7205,0,0.9586,0.77404,1,0.71718,0.53036,1,0.8378899999999999,0.6522,1,0.34865999999999997,0.6530699999999999,31.32687,1.0,1,0.75008,0.75239,28.38358,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00705,1,0.04145,-0.02557,0.57296,0.006509999999999999,1,0.49896,0.4963,0,0
2585,745639,12253.26465,4889789720318,1318.272,669.9558400000001,12252.95215,0.21386999999999998,7205,0,0.9586,0.77404,1,0.71718,0.53036,1,0.8378899999999999,0.6522,1,0.34879,0.65274,31.42046,1.0,1,0.75029,0.75242,28.384259999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00704,1,0.04145,-0.02557,0.57296,0.00648,1,0.49896,0.4963,0,0
2586,745640,12253.280270000001,4889789884294,1374.7456000000002,680.02176,12252.95215,0.21386999999999998,7205,0,0.84036,0.68534,1,0.7522300000000001,0.5263,1,0.7963,0.60582,1,0.34896,0.65293,31.38594,1.0,1,0.75043,0.75258,28.44427,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0069900000000000006,1,0.04145,-0.02557,0.57296,0.00644,1,0.49896,0.4963,0,0
2587,745641,12253.29688,4889790047788,1353.4464,655.17952,12252.95215,0.21386999999999998,7205,0,0.81991,0.66366,1,0.76156,0.51278,1,0.79073,0.58822,1,0.34898,0.65299,31.4077,1.0,1,0.75058,0.75269,28.545170000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007,1,0.04145,-0.02557,0.57296,0.00645,1,0.49896,0.4963,0,0
2588,745642,12253.313479999999,4889790212258,1346.3424,646.89536,12252.95215,0.21386999999999998,7205,0,0.81991,0.66366,1,0.76156,0.51278,1,0.79073,0.58822,1,0.34923000000000004,0.65289,31.67206,1.0,1,0.75058,0.75269,28.545170000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00705,1,0.04145,-0.02557,0.57296,0.00646,1,0.49896,0.4963,0,0
2589,745643,12253.33008,4889790375786,1314.7008,640.1984,12253.280270000001,0.0498,7206,1,0.71125,0.56721,1,0.69463,0.58927,1,0.70294,0.57824,1,0.34931999999999996,0.6529699999999999,31.75105,1.0,1,0.75071,0.75292,28.474109999999996,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0069900000000000006,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2590,745644,12253.34668,4889790540399,1320.9344,653.6128,12253.280270000001,0.06641,7206,1,0.86314,0.71287,1,0.73983,0.61383,1,0.80148,0.66335,1,0.34908,0.6532399999999999,31.37535,1.0,1,0.75047,0.75317,28.49933,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00705,1,0.04145,-0.02557,0.57296,0.00642,1,0.49896,0.4963,0,0
2591,745645,12253.36328,4889790705319,1325.0944,662.55232,12253.280270000001,0.08301,7206,1,0.86314,0.71287,1,0.73983,0.61383,1,0.80148,0.66335,1,0.3491,0.65323,31.382859999999997,1.0,1,0.75044,0.7532300000000001,28.443,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00705,1,0.04145,-0.02557,0.57296,0.00644,1,0.49896,0.4963,0,0
2592,745646,12253.37891,4889790869272,1328.4608,671.04128,12253.280270000001,0.09863,7206,1,0.8680899999999999,0.78171,1,0.7391800000000001,0.57362,1,0.8036399999999999,0.67767,1,0.34897,0.65362,31.405340000000002,1.0,1,0.75044,0.75352,28.34185,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0070799999999999995,1,0.04145,-0.02557,0.57296,0.00648,1,0.49896,0.4963,0,0
2593,745647,12253.39551,4889791033604,1335.0016,675.86432,12253.280270000001,0.11523,7206,1,0.9295899999999999,0.76326,1,0.7278600000000001,0.56814,1,0.8287200000000001,0.6657,1,0.34905,0.65375,31.416590000000003,1.0,1,0.75038,0.75373,28.346829999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00703,1,0.04145,-0.02557,0.57296,0.00644,1,0.49896,0.4963,0,0
2594,745648,12253.41211,4889791197488,1340.0832,679.6224,12253.280270000001,0.13184,7206,1,0.9295899999999999,0.76326,1,0.7278600000000001,0.56814,1,0.8287200000000001,0.6657,1,0.34909,0.65422,31.150029999999997,1.0,1,0.7503,0.7538199999999999,28.22475,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00704,1,0.04145,-0.02557,0.57296,0.00645,1,0.49896,0.4963,0,0
2595,745649,12253.42871,4889791362372,1349.4656,682.336,12253.280270000001,0.14844000000000002,7206,1,1.03372,0.74428,1,0.7067899999999999,0.58131,1,0.87026,0.6628,1,0.34872,0.6537,31.68474,1.0,1,0.7501,0.7540899999999999,28.44834,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007,1,0.04145,-0.02557,0.57296,0.006409999999999999,1,0.49896,0.4963,0,0
2596,745650,12253.44531,4889791526484,1318.848,657.73952,12253.280270000001,0.16504000000000002,7206,1,0.37532,0.18486,1,0.7068800000000001,0.56488,1,0.5411,0.37487,1,0.34844,0.65399,31.86757,1.0,1,0.7500399999999999,0.75408,28.49362,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00703,1,0.04145,-0.02557,0.57296,0.00644,1,0.49896,0.4963,0,0
2597,745651,12253.46094,4889791690767,1293.3248,637.2595200000001,12253.280270000001,0.18066,7206,1,0.37532,0.18486,1,0.7068800000000001,0.56488,1,0.5411,0.37487,1,0.34834,0.6542899999999999,31.66935,1.0,1,0.74995,0.75408,28.329209999999996,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.00645,1,0.49896,0.4963,0,0
2598,745652,12253.47754,4889791854970,1291.5711999999999,638.7648,12253.280270000001,0.19727,7206,1,0.77805,0.62972,1,0.70709,0.59846,1,0.74257,0.6140899999999999,1,0.34785,0.65417,31.493759999999998,1.0,1,0.74934,0.75376,28.5336,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00701,1,0.04145,-0.02557,0.57296,0.00642,1,0.49896,0.4963,0,0
2599,745653,12253.49414,4889792018486,1284.1344000000001,630.4192,12253.280270000001,0.21386999999999998,7206,1,0.6200100000000001,0.40107,1,0.73553,0.56363,1,0.67777,0.48235,1,0.34755,0.65396,31.7854,1.0,1,0.74924,0.75357,28.65832,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00707,1,0.04145,-0.02557,0.57296,0.00642,1,0.49896,0.4963,0,0
2600,745654,12253.51074,4889792185440,1277.696,623.17952,12253.280270000001,0.23046999999999998,7206,1,0.6200100000000001,0.40107,1,0.73553,0.56363,1,0.67777,0.48235,1,0.34726999999999997,0.6539699999999999,31.604,1.0,1,0.7491300000000001,0.7536,28.455940000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00701,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2601,745655,12253.52734,4889792348745,1259.2128000000002,608.9868799999999,12253.280270000001,0.24706999999999998,7206,1,0.37923,0.19296,1,0.65504,0.52588,1,0.51713,0.35941999999999996,1,0.34675,0.65394,31.72585,1.0,1,0.74846,0.75297,28.50163,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00698,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2602,745656,12253.54395,4889792515553,1221.1584,584.1548799999999,12253.280270000001,0.24706999999999998,7206,0,0.58772,0.39943,1,0.6484,0.58907,1,0.61806,0.49425,1,0.34656,0.65394,31.683220000000002,1.0,1,0.74827,0.75302,28.3775,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00705,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2603,745657,12253.56055,4889792680891,1166.1311999999998,559.12832,12253.280270000001,0.24706999999999998,7206,0,0.58772,0.39943,1,0.6484,0.58907,1,0.61806,0.49425,1,0.34635,0.65395,31.69718,1.0,1,0.74812,0.75285,28.409270000000003,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00703,1,0.04145,-0.02557,0.57296,0.0065,1,0.49896,0.4963,0,0
2604,745658,12253.57715,4889792844042,1144.96,557.0496,12253.280270000001,0.24706999999999998,7206,0,0.61061,0.41331,1,0.61222,0.61188,1,0.61141,0.51259,1,0.34609,0.65378,31.56056,1.0,1,0.74795,0.7531,28.55905,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0069700000000000005,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2605,745659,12253.592770000001,4889793008259,1160.7424,564.33024,12253.54395,0.04883,7207,1,0.70833,0.48808999999999997,1,0.6793100000000001,0.6021,1,0.69382,0.5451,1,0.34585,0.65404,31.67131,1.0,1,0.7479,0.7532800000000001,28.611759999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2606,745660,12253.60938,4889793174333,1170.2143999999998,568.70272,12253.54395,0.06543,7207,1,0.70833,0.48808999999999997,1,0.6793100000000001,0.6021,1,0.69382,0.5451,1,0.34585,0.65417,31.56464,1.0,1,0.74787,0.75325,28.64883,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00701,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2607,745661,12253.61035,4889793180150,1176.5248000000001,571.62112,12253.54395,0.06641,7207,1,0.70833,0.48808999999999997,1,0.6793100000000001,0.6021,1,0.69382,0.5451,1,0.34585,0.65417,31.56464,1.0,1,0.74787,0.75325,28.64883,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00701,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2608,745662,12253.64258,4889793501841,1207.8719999999998,596.00256,12253.54395,0.09863,7207,1,1.00027,0.79738,1,0.68086,0.59783,1,0.8405600000000001,0.6976100000000001,1,0.3458,0.65458,31.497429999999998,1.0,1,0.7479100000000001,0.75365,28.683629999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00703,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2609,745663,12253.65918,4889793669994,1231.3728,614.3014400000001,12253.54395,0.11523,7207,1,1.00027,0.79738,1,0.68086,0.59783,1,0.8405600000000001,0.6976100000000001,1,0.34583,0.65456,31.46697,1.0,1,0.74793,0.75388,28.717859999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2610,745664,12253.66016,4889793674431,1249.664,628.5248,12253.54395,0.11621,7207,1,1.00027,0.79738,1,0.68086,0.59783,1,0.8405600000000001,0.6976100000000001,1,0.34583,0.65456,31.46697,1.0,1,0.74793,0.75388,28.717859999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2611,745665,12253.69238,4889793999084,1246.3616000000002,632.33408,12253.54395,0.14844000000000002,7207,1,0.67933,0.62022,1,0.72167,0.62702,1,0.7005,0.62362,1,0.34551,0.65573,31.393359999999998,1.0,1,0.74753,0.75447,28.685670000000002,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00695,1,0.04145,-0.02557,0.57296,0.006529999999999999,1,0.49896,0.4963,0,0
2612,745666,12253.70801,4889794158150,1243.6608,635.44704,12253.54395,0.16405999999999998,7207,1,0.67933,0.62022,1,0.72167,0.62702,1,0.7005,0.62362,1,0.34547,0.6559699999999999,31.441940000000002,1.0,1,0.74743,0.7546,28.697359999999996,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00695,1,0.04145,-0.02557,0.57296,0.00655,1,0.49896,0.4963,0,0
2613,745667,12253.72461,4889794324896,1246.9632000000001,640.3315200000001,12253.54395,0.18066,7207,1,0.8316600000000001,0.7235199999999999,1,0.67367,0.57736,1,0.75267,0.65044,1,0.34515999999999997,0.6563899999999999,31.352240000000002,1.0,1,0.74724,0.7549899999999999,28.651740000000004,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00698,1,0.04145,-0.02557,0.57296,0.0065,1,0.49896,0.4963,0,0
2614,745668,12253.74121,4889794489604,1261.2224,651.08352,12253.54395,0.19727,7207,1,1.02932,0.8016399999999999,1,0.7086,0.66745,1,0.8689600000000001,0.73454,1,0.34495,0.65647,31.569940000000003,1.0,1,0.7470899999999999,0.7550600000000001,28.66817,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2615,745669,12253.74219,4889794500301,1273.4336,660.30976,12253.54395,0.19824,7207,1,1.02932,0.8016399999999999,1,0.7086,0.66745,1,0.8689600000000001,0.73454,1,0.34495,0.65647,31.569940000000003,1.0,1,0.7470899999999999,0.7550600000000001,28.66817,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2616,745670,12253.77441,4889794822242,1297.3952,685.53088,12253.54395,0.19824,7207,0,0.67583,0.51121,1,0.66087,0.70982,1,0.66835,0.61052,1,0.34425,0.65661,31.44868,1.0,1,0.74664,0.75521,28.70559,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.00647,1,0.49896,0.4963,0,0
2617,745671,12253.79102,4889794982297,1269.3888000000002,681.34272,12253.54395,0.19824,7207,0,0.72697,0.58198,1,0.7126899999999999,0.68589,1,0.71983,0.63394,1,0.34424,0.65667,31.407420000000002,1.0,1,0.74656,0.75498,28.749879999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.00647,1,0.49896,0.4963,0,0
2618,745672,12253.80664,4889795146044,1260.0576,679.93984,12253.54395,0.19824,7207,0,0.72697,0.58198,1,0.7126899999999999,0.68589,1,0.71983,0.63394,1,0.34408,0.65656,31.45588,1.0,1,0.7461399999999999,0.7549600000000001,28.61715,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0069299999999999995,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2619,745673,12253.82324,4889795310386,1263.1168000000002,682.4793599999999,12253.77441,0.04883,7208,1,0.80429,0.66893,1,0.68366,0.6241800000000001,1,0.74398,0.64656,1,0.34373000000000004,0.65609,31.39615,1.0,1,0.7459399999999999,0.7545,28.62466,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00702,1,0.04145,-0.02557,0.57296,0.006520000000000001,1,0.49896,0.4963,0,0
2620,745674,12253.83984,4889795473629,1277.5551999999998,687.2512,12253.77441,0.06543,7208,1,0.8382700000000001,0.69282,1,0.7481800000000001,0.6320899999999999,1,0.79322,0.66246,1,0.34365,0.656,31.4201,1.0,1,0.74593,0.75459,28.71923,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.007,1,0.04145,-0.02557,0.57296,0.00643,1,0.49896,0.4963,0,0
2621,745675,12253.85645,4889795638266,1287.1808,690.43584,12253.77441,0.08202999999999999,7208,1,0.8382700000000001,0.69282,1,0.7481800000000001,0.6320899999999999,1,0.79322,0.66246,1,0.34352,0.65588,31.08222,1.0,1,0.7457600000000001,0.75446,28.826259999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00695,1,0.04145,-0.02557,0.57296,0.0064,1,0.49896,0.4963,0,0
2622,745676,12253.87207,4889795799128,1310.4512,704.07552,12253.77441,0.09766,7208,1,1.05722,0.86811,1,0.7085,0.61215,1,0.8828600000000001,0.7401300000000001,1,0.34339000000000003,0.65565,31.0419,1.0,1,0.7456,0.7539399999999999,28.734890000000004,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00695,1,0.04145,-0.02557,0.57296,0.00643,1,0.49896,0.4963,0,0
2623,745677,12253.88965,4889795969694,1320.1664,714.03904,12253.77441,0.11523,7208,1,0.9789399999999999,0.8846200000000001,1,0.69013,0.59162,1,0.8345299999999999,0.73812,1,0.34339000000000003,0.65587,30.84388,1.0,1,0.7455,0.75371,28.708709999999996,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00701,1,0.04145,-0.02557,0.57296,0.00642,1,0.49896,0.4963,0,0
2624,745678,12253.905270000001,4889796127821,1327.7312,721.8009599999999,12253.77441,0.13086,7208,1,0.9789399999999999,0.8846200000000001,1,0.69013,0.59162,1,0.8345299999999999,0.73812,1,0.34326,0.65572,30.83513,1.0,1,0.74544,0.75369,28.72077,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006959999999999999,1,0.04145,-0.02557,0.57296,0.00643,1,0.49896,0.4963,0,0
2625,745679,12253.92188,4889796295442,1317.8624,719.6505599999999,12253.77441,0.14745999999999998,7208,1,0.8314600000000001,0.7239,1,0.58899,0.58917,1,0.71022,0.6565300000000001,1,0.34314,0.65551,30.63927,1.0,1,0.74529,0.75357,28.5017,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0069299999999999995,1,0.04145,-0.02557,0.57296,0.00645,1,0.49896,0.4963,0,0
2626,745680,12253.938479999999,4889796459640,1320.6912,718.86208,12253.77441,0.16405999999999998,7208,1,0.88741,0.80023,1,0.72033,0.53381,1,0.80387,0.66702,1,0.34303,0.65549,30.701940000000004,1.0,1,0.7452,0.75345,28.568479999999997,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.0069299999999999995,1,0.04145,-0.02557,0.57296,0.006490000000000001,1,0.49896,0.4963,0,0
2627,745681,12253.95508,4889796625452,1323.0464000000002,718.20672,12253.77441,0.18066,7208,1,0.88741,0.80023,1,0.72033,0.53381,1,0.80387,0.66702,1,0.34298,0.65551,30.852009999999996,1.0,1,0.74519,0.7533,28.5153,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00695,1,0.04145,-0.02557,0.57296,0.0065,1,0.49896,0.4963,0,0
2628,745682,12253.97168,4889796790714,1308.0192,704.46464,12253.77441,0.19727,7208,1,0.5536800000000001,0.42217,1,0.70841,0.57692,1,0.63105,0.49954,1,0.34429,0.65518,30.771140000000003,1.0,1,0.7459399999999999,0.7530399999999999,28.45676,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00683,1,0.04145,-0.02557,0.57296,0.00639,1,0.49896,0.4963,0,0
2629,745683,12253.9873,4889796954238,1298.9184,696.01664,12253.77441,0.21289,7208,1,0.64554,0.52162,1,0.69909,0.5687300000000001,1,0.6723100000000001,0.5451699999999999,1,0.34412,0.6554300000000001,30.95335,1.0,1,0.7459399999999999,0.7531899999999999,28.61407,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00683,1,0.04145,-0.02557,0.57296,0.0064,1,0.49896,0.4963,0,0
2630,745684,12254.00391,4889797116875,1291.0336,688.70528,12253.77441,0.22949,7208,1,0.64554,0.52162,1,0.69909,0.5687300000000001,1,0.6723100000000001,0.5451699999999999,1,0.3444,0.65527,30.8249,1.0,1,0.74608,0.75315,28.48765,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006840000000000001,1,0.04145,-0.02557,0.57296,0.00643,1,0.49896,0.4963,0,0
2631,745685,12254.02051,4889797281903,1285.2992,680.1344,12253.77441,0.24609,7208,1,0.59508,0.49381,1,0.77909,0.52882,1,0.68709,0.51132,1,0.34428000000000003,0.65528,30.662029999999998,1.0,1,0.74605,0.75337,28.445429999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006840000000000001,1,0.04145,-0.02557,0.57296,0.006409999999999999,1,0.49896,0.4963,0,0
2632,745686,12254.02148,4889797296108,1280.2559999999999,672.57728,12253.77441,0.24706999999999998,7208,1,0.59508,0.49381,1,0.77909,0.52882,1,0.68709,0.51132,1,0.34428000000000003,0.65528,30.662029999999998,1.0,1,0.74605,0.75337,28.445429999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.006840000000000001,1,0.04145,-0.02557,0.57296,0.006409999999999999,1,0.49896,0.4963,0,0
2633,745687,12254.05371,4889797610310,1275.7631999999999,665.8496,12253.77441,0.2793,7208,1,0.59508,0.49381,1,0.77909,0.52882,1,0.68709,0.51132,1,0.34445,0.65532,30.74543,1.0,1,0.74605,0.75337,28.445429999999998,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00686,1,0.04145,-0.02557,0.57296,0.006409999999999999,1,0.49896,0.4963,0,0
2634,745688,12254.06934,4889797774878,1250.432,632.94848,12253.77441,0.2793,7208,0,0.66205,0.5065,1,0.73569,0.49061000000000005,1,0.69887,0.49855,1,0.34469,0.65532,30.85022,1.0,1,0.74641,0.7531800000000001,28.30037,1.0,1,-0.02241,-0.01813,0.46718999999999994,0.00683,1,0.04145,-0.02557,0.57296,0.0064,1,0.49896,0.4963,0,0
